all,wc,polarity,pos.words,neg.words,text.var
all,13,-0.5547002,-,"wicked, worried",The Wicked Witch was both surprised and worried when she saw the mark
all,11,-0.30151134,well,-,"on Dorothy's forehead, for she knew well that neither the Winged"
all,13,-0.2773501,-,hurt,"Monkeys nor she, herself, dare hurt the girl in any way.  She looked"
all,12,0,-,-,"down at Dorothy's feet, and seeing the Silver Shoes, began to tremble"
all,13,0.2773501,"powerful, charm",fear,"with fear, for she knew what a powerful charm belonged to them.  At"
all,13,0,-,-,first the Witch was tempted to run away from Dorothy; but she happened
all,14,0,-,-,to look into the child's eyes and saw how simple the soul behind them
all,14,-0.05345225,wonderful,-,"was, and that the little girl did not know of the wonderful power the"
all,12,-0.28867513,-,wicked,"Silver Shoes gave her.  So the Wicked Witch laughed to herself, and"
all,15,-0.25819889,-,slave,"thought, ""I can still make her my slave, for she does not know how to"
all,11,-0.54272042,-,harshly,"use her power."" Then she said to Dorothy, harshly and severely:"
all,0,NaN,-,-,
all,15,0,-,-,"""Come with me; and see that you mind everything I tell you, for if you"
all,18,0,-,-,"do not I will make an end of you, as I did of the Tin Woodman and the"
all,1,0,-,-,"Scarecrow."""
all,0,NaN,-,-,
all,12,0.28867513,beautiful,-,Dorothy followed her through many of the beautiful rooms in her castle
all,14,0.26726124,clean,-,"until they came to the kitchen, where the Witch bade her clean the pots"
all,13,0,-,-,and kettles and sweep the floor and keep the fire fed with wood.
all,0,NaN,-,-,
all,15,0.25819889,"work, work",hard,"Dorothy went to work meekly, with her mind made up to work as hard as"
all,14,0.26726124,glad,"wicked, kill",she could; for she was glad the Wicked Witch had decided not to kill
all,1,0,-,-,her.
all,0,NaN,-,-,
all,13,0,work,hard,"With Dorothy hard at work, the Witch thought she would go into the"
all,12,0.28867513,"like, amuse",cowardly,courtyard and harness the Cowardly Lion like a horse; it would amuse
all,14,0,-,-,"her, she was sure, to make him draw her chariot whenever she wished to"
all,16,-0.25,-,loud,go to drive.  But as she opened the gate the Lion gave a loud roar and
all,14,-0.26726124,-,afraid,"bounded at her so fiercely that the Witch was afraid, and ran out and"
all,4,0,-,-,shut the gate again.
all,0,NaN,-,-,
all,13,0,-,-,"""If I cannot harness you,"" said the Witch to the Lion, speaking through"
all,15,-0.25819889,-,starve,"the bars of the gate, ""I can starve you.  You shall have nothing to eat"
all,6,0,-,-,"until you do as I wish."""
all,0,NaN,-,-,
all,14,0,-,-,So after that she took no food to the imprisoned Lion; but every day
all,15,0.25819889,ready,-,"she came to the gate at noon and asked, ""Are you ready to be harnessed"
all,3,0.57735027,like,-,"like a horse?"""
all,0,NaN,-,-,
all,15,0,-,-,"And the Lion would answer, ""No.  If you come in this yard, I will bite"
all,1,0,-,-,"you."""
all,0,NaN,-,-,
all,15,0,-,-,The reason the Lion did not have to do as the Witch wished was that
all,12,0,-,-,"every night, while the woman was asleep, Dorothy carried him food from"
all,14,-0.26726124,-,lie,the cupboard.  After he had eaten he would lie down on his bed of
all,14,0,soft,lie,"straw, and Dorothy would lie beside him and put her head on his soft,"
all,13,-0.2773501,-,troubles,"shaggy mane, while they talked of their troubles and tried to plan some"
all,15,0,-,-,"way to escape.  But they could find no way to get out of the castle,"
all,12,0,-,-,"for it was constantly guarded by the yellow Winkies, who were the"
all,16,-0.75,-,"slaves, wicked, afraid",slaves of the Wicked Witch and too afraid of her not to do as she told
all,1,0,-,-,them.
all,0,NaN,-,-,
all,13,0,work,hard,"The girl had to work hard during the day, and often the Witch"
all,13,0,-,-,threatened to beat her with the same old umbrella she always carried in
all,13,0.2773501,-,strike,"her hand.  But, in truth, she did not dare to strike Dorothy, because"
all,14,0,-,-,"of the mark upon her forehead.  The child did not know this, and was"
all,14,-0.80178373,-,"fear, struck, blow",full of fear for herself and Toto.  Once the Witch struck Toto a blow
all,15,0.05163978,brave,-,with her umbrella and the brave little dog flew at her and bit her leg
all,14,0.26726124,-,bleed,"in return.  The Witch did not bleed where she was bitten, for she was"
all,13,-0.2773501,-,wicked,so wicked that the blood in her had dried up many years before.
all,0,NaN,-,-,
all,13,-0.49923018,-,sad,Dorothy's life became very sad as she grew to understand that it would
all,14,0,-,-,be harder than ever to get back to Kansas and Aunt Em again.  Sometimes
all,13,-0.5547002,-,"cry, bitterly","she would cry bitterly for hours, with Toto sitting at her feet and"
all,13,-0.83205029,-,"whining, dismally, sorry","looking into her face, whining dismally to show how sorry he was for"
all,13,-0.05547002,-,mistress,his little mistress.  Toto did not really care whether he was in Kansas
all,16,0,-,-,or the Land of Oz so long as Dorothy was with him; but he knew the
all,10,-0.37947332,-,"unhappy, unhappy","little girl was unhappy, and that made him unhappy too."
all,0,NaN,-,-,
all,15,-0.464758,great,"wicked, longing",Now the Wicked Witch had a great longing to have for her own the Silver
all,13,0,-,-,Shoes which the girl always wore.  Her bees and her crows and her
all,15,-0.25819889,-,lying,"wolves were lying in heaps and drying up, and she had used up all the"
all,15,0.25819889,golden,-,power of the Golden Cap; but if she could only get hold of the Silver
all,14,0,-,-,"Shoes, they would give her more power than all the other things she had"
all,13,-0.2773501,-,lost,"lost.  She watched Dorothy carefully, to see if she ever took off her"
all,13,0,proud,steal,"shoes, thinking she might steal them.  But the child was so proud of"
all,14,0.26726124,pretty,-,her pretty shoes that she never took them off except at night and when
all,15,-0.51639778,-,"afraid, dark",she took her bath.  The Witch was too much afraid of the dark to dare
all,15,-0.25819889,-,dread,"go in Dorothy's room at night to take the shoes, and her dread of water"
all,14,-0.53452248,-,"fear, dark","was greater than her fear of the dark, so she never came near when"
all,11,0,-,-,"Dorothy was bathing.  Indeed, the old Witch never touched water, nor"
all,8,0,-,-,ever let water touch her in any way.
all,0,NaN,-,-,
all,13,-0.2773501,-,wicked,"But the wicked creature was very cunning, and she finally thought of a"
all,15,-0.25819889,-,trick,trick that would give her what she wanted.  She placed a bar of iron in
all,14,0.26726124,magic,-,"the middle of the kitchen floor, and then by her magic arts made the"
all,12,-0.28867513,-,invisible,iron invisible to human eyes.  So that when Dorothy walked across the
all,15,-0.51639778,-,"stumbled, fell","floor she stumbled over the bar, not being able to see it, and fell at"
all,15,0,-,"hurt, fall","full length.  She was not much hurt, but in her fall one of the Silver"
all,13,0,-,-,"Shoes came off; and before she could reach it, the Witch had snatched"
all,10,-0.31622777,-,skinny,it away and put it on her own skinny foot.
all,0,NaN,-,-,
all,13,0.44376016,"pleased, success","wicked, trick","The wicked woman was greatly pleased with the success of her trick, for"
all,16,0,-,-,as long as she had one of the shoes she owned half the power of their
all,14,0.26726124,charm,-,"charm, and Dorothy could not use it against her, even had she known how"
all,3,0,-,-,to do so.
all,0,NaN,-,-,
all,13,0,pretty,lost,"The little girl, seeing she had lost one of her pretty shoes, grew"
all,11,-0.30151134,-,angry,"angry, and said to the Witch, ""Give me back my shoe!"""
all,0,NaN,-,-,
all,14,0,-,-,"""I will not,"" retorted the Witch, ""for it is now my shoe, and not"
all,1,0,-,-,"yours."""
all,0,NaN,-,-,
all,13,-0.5547002,right,wicked,"""You are a wicked creature!"" cried Dorothy.  ""You have no right to take"
all,4,0,-,-,"my shoe from me."""
all,0,NaN,-,-,
all,14,0,-,-,"""I shall keep it, just the same,"" said the Witch, laughing at her, ""and"
all,10,0,-,-,"someday I shall get the other one from you, too."""
all,0,NaN,-,-,
all,14,-0.48107024,-,angry,This made Dorothy so very angry that she picked up the bucket of water
all,14,0,-,-,"that stood near and dashed it over the Witch, wetting her from head to"
all,1,0,-,-,foot.
all,0,NaN,-,-,
all,13,-0.83205029,instantly,"wicked, loud, cry, fear","Instantly the wicked woman gave a loud cry of fear, and then, as"
all,13,0,wonder,fall,"Dorothy looked at her in wonder, the Witch began to shrink and fall"
all,1,0,-,-,away.
all,0,NaN,-,-,
all,13,0,-,-,"""See what you have done!"" she screamed.  ""In a minute I shall melt"
all,1,0,-,-,"away."""
all,0,NaN,-,-,
all,12,-0.51961524,-,sorry,"""I'm very sorry, indeed,"" said Dorothy, who was truly frightened to see"
all,12,0.28867513,like,-,the Witch actually melting away like brown sugar before her very eyes.
all,0,NaN,-,-,
all,15,0,-,-,"""Didn't you know water would be the end of me?"" asked the Witch, in a"
all,3,-0.57735027,-,despairing,"wailing, despairing voice."
all,0,NaN,-,-,
all,8,0,-,-,"""Of course not,"" answered Dorothy.  ""How should I?"""
all,0,NaN,-,-,
all,15,0.25819889,well,-,"""Well, in a few minutes I shall be all melted, and you will have the"
all,14,-0.26726124,-,wicked,"castle to yourself.  I have been wicked in my day, but I never thought"
all,16,-0.2,like,wicked,a little girl like you would ever be able to melt me and end my wicked
all,6,0,-,-,"deeds.  Look out--here I go!"""
all,0,NaN,-,-,
all,13,-0.2773501,-,fell,"With these words the Witch fell down in a brown, melted, shapeless mass"
all,13,0.2773501,clean,-,and began to spread over the clean boards of the kitchen floor.  Seeing
all,12,0,-,-,"that she had really melted away to nothing, Dorothy drew another bucket"
all,15,-0.25819889,-,mess,of water and threw it over the mess.  She then swept it all out the
all,13,0,-,-,"door.  After picking out the silver shoe, which was all that was left"
all,16,0,-,-,"of the old woman, she cleaned and dried it with a cloth, and put it on"
all,15,0.25819889,free,-,"her foot again.  Then, being at last free to do as she chose, she ran"
all,15,-0.25819889,-,wicked,out to the courtyard to tell the Lion that the Wicked Witch of the West
all,15,-0.25819889,-,strange,"had come to an end, and that they were no longer prisoners in a strange"
all,1,0,-,-,land.
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,0,NaN,-,-,
all,2,0,-,-,13.  The Rescue
all,0,NaN,-,-,
all,0,NaN,-,-,
all,13,-0.2773501,pleased,"cowardly, wicked",The Cowardly Lion was much pleased to hear that the Wicked Witch had
all,14,0,-,-,"been melted by a bucket of water, and Dorothy at once unlocked the gate"
all,14,0,free,prison,"of his prison and set him free.  They went in together to the castle,"
all,13,0,-,-,where Dorothy's first act was to call all the Winkies together and tell
all,7,0.37796447,-,slaves,them that they were no longer slaves.
all,0,NaN,-,-,
all,12,0.80829038,"great, rejoicing",-,"There was great rejoicing among the yellow Winkies, for they had been"
all,13,-0.2773501,work,"hard, wicked","made to work hard during many years for the Wicked Witch, who had"
all,12,-0.23094011,great,cruelty,always treated them with great cruelty.  They kept this day as a
all,12,0,-,-,"holiday, then and ever after, and spent the time in feasting and"
all,1,0,-,-,dancing.
all,0,NaN,-,-,
all,13,0,-,-,"""If our friends, the Scarecrow and the Tin Woodman, were only with us,"""
all,8,0.6363961,happy,-,"said the Lion, ""I should be quite happy."""
all,0,NaN,-,-,
all,11,-0.30151134,-,anxiously,"""Don't you suppose we could rescue them?"" asked the girl anxiously."
all,0,NaN,-,-,
all,6,0,-,-,"""We can try,"" answered the Lion."
all,0,NaN,-,-,
all,14,0,-,-,So they called the yellow Winkies and asked them if they would help to
all,12,0.28867513,delighted,-,"rescue their friends, and the Winkies said that they would be delighted"
all,14,0.26726124,free,-,"to do all in their power for Dorothy, who had set them free from"
all,14,-0.26726124,-,bondage,bondage.  So she chose a number of the Winkies who looked as if they
all,13,0,-,-,"knew the most, and they all started away.  They traveled that day and"
all,14,-0.26726124,-,rocky,part of the next until they came to the rocky plain where the Tin
all,13,-0.5547002,-,"battered, bent","Woodman lay, all battered and bent.  His axe was near him, but the"
all,9,-0.33333333,-,broken,blade was rusted and the handle broken off short.
all,0,NaN,-,-,
all,13,0.2773501,tenderly,-,"The Winkies lifted him tenderly in their arms, and carried him back to"
all,14,0,-,-,"the Yellow Castle again, Dorothy shedding a few tears by the way at the"
all,13,-1.10940039,-,"sad, plight, sober, sorry","sad plight of her old friend, and the Lion looking sober and sorry."
all,10,0,-,-,When they reached the castle Dorothy said to the Winkies:
all,0,NaN,-,-,
all,6,0,-,-,"""Are any of your people tinsmiths?"""
all,0,NaN,-,-,
all,12,0.51961524,good,-,"""Oh, yes.  Some of us are very good tinsmiths,"" they told her."
all,0,NaN,-,-,
all,12,0,-,-,"""Then bring them to me,"" she said.  And when the tinsmiths came,"
all,12,0,-,-,"bringing with them all their tools in baskets, she inquired, ""Can you"
all,13,0,straighten,dents,"straighten out those dents in the Tin Woodman, and bend him back into"
all,10,-0.31622777,-,broken,"shape again, and solder him together where he is broken?"""
all,0,NaN,-,-,
all,11,0,-,-,The tinsmiths looked the Woodman over carefully and then answered that
all,15,0.25819889,good,-,they thought they could mend him so he would be as good as ever.  So
all,15,0.25819889,work,-,they set to work in one of the big yellow rooms of the castle and
all,11,0.30151134,worked,-,"worked for three days and four nights, hammering and twisting and"
all,12,0,-,-,bending and soldering and polishing and pounding at the legs and body
all,14,0,-,-,"and head of the Tin Woodman, until at last he was straightened out into"
all,15,0.51639778,"worked, well",-,"his old form, and his joints worked as well as ever.  To be sure, there"
all,14,0.26726124,good,-,"were several patches on him, but the tinsmiths did a good job, and as"
all,15,0.25819889,-,vain,the Woodman was not a vain man he did not mind the patches at all.
all,0,NaN,-,-,
all,12,0,-,-,"When, at last, he walked into Dorothy's room and thanked her for"
all,14,0.53452248,"pleased, joy",-,"rescuing him, he was so pleased that he wept tears of joy, and Dorothy"
all,14,0,-,-,"had to wipe every tear carefully from his face with her apron, so his"
all,14,-0.26726124,-,fell,joints would not be rusted.  At the same time her own tears fell thick
all,14,0.53452248,"fast, joy",-,"and fast at the joy of meeting her old friend again, and these tears"
all,16,0,-,-,"did not need to be wiped away.  As for the Lion, he wiped his eyes so"
